customer_id,age,income_bracket,credit_band,region,segment,tenure_years,join_date
1595,43,40k-75k,Good,South,Mass Market,15.2,2011-04-20
1596,35,40k-75k,Good,West,Affluent,1.7,2024-10-19
1597,27,<40k,Poor,South,Mass Market,0.7,2025-10-19
1598,46,75k-125k,Good,West,Mass Market,11.4,2015-02-06
1599,21,40k-75k,Fair,Northeast,Affluent,9.9,2016-08-07
1600,46,200k+,Excellent,West,Private Banking,5.4,2021-02-05
1601,55,75k-125k,Fair,Northeast,Mass Market,1.6,2024-11-24
1602,29,75k-125k,Poor,Northeast,Mass Market,3.8,2022-09-13
1603,41,75k-125k,Good,West,Mass Market,0.3,2026-03-14
1604,49,75k-125k,Fair,South,Mass Market,1.5,2024-12-31
1605,39,<40k,Good,Northeast,Mass Market,5.9,2020-08-07
1606,82,75k-125k,Good,South,Mass Market,0.6,2025-11-24
1607,61,125k-200k,Fair,Northeast,Mass Market,3.4,2023-02-06
1608,46,<40k,Good,Midwest,Mass Market,1.0,2025-07-01
1609,47,125k-200k,Good,South,Affluent,0.5,2025-12-31
1610,53,40k-75k,Fair,South,Mass Market,2.6,2023-11-25
1611,78,200k+,Good,Northeast,Affluent,4.9,2021-08-07
1612,31,<40k,Fair,South,Mass Market,3.5,2022-12-31
1613,55,75k-125k,Good,Midwest,Mass Market,4.1,2022-05-26
1614,63,200k+,Excellent,West,Affluent,1.6,2024-11-24
1615,24,40k-75k,Excellent,Midwest,Mass Market,2.6,2023-11-25
1616,57,40k-75k,Good,South,Mass Market,9.2,2017-04-19
1617,53,125k-200k,Fair,South,Affluent,3.4,2023-02-06
1618,27,125k-200k,Fair,Midwest,Mass Market,10.5,2015-12-31
1619,28,40k-75k,Good,Midwest,Mass Market,6.8,2019-09-13
1620,42,40k-75k,Excellent,Northeast,Affluent,25.2,2001-04-19
1621,47,75k-125k,Excellent,Northeast,Affluent,10.4,2016-02-06
1622,71,125k-200k,Good,West,Affluent,3.7,2022-10-19
1623,51,200k+,Good,West,Mass Market,0.7,2025-10-19
1624,66,<40k,Poor,Midwest,Mass Market,21.3,2005-03-14
1625,34,<40k,Good,West,Mass Market,20.0,2006-07-01
1626,35,40k-75k,Good,South,Mass Market,1.9,2024-08-07
1627,54,40k-75k,Poor,Midwest,Mass Market,1.1,2025-05-26
1628,31,125k-200k,Excellent,Northeast,Affluent,22.6,2003-11-25
1629,45,200k+,Good,Northeast,Affluent,0.4,2026-02-05
1630,21,200k+,Excellent,Northeast,Affluent,12.6,2013-11-24
1631,56,40k-75k,Fair,Northeast,Mass Market,3.1,2023-05-26
1632,40,200k+,Excellent,Midwest,Private Banking,3.8,2022-09-13
1633,45,75k-125k,Good,South,Mass Market,2.0,2024-07-01
1634,56,200k+,Good,West,Affluent,1.7,2024-10-19
1635,30,125k-200k,Excellent,West,Affluent,10.4,2016-02-06
1636,52,40k-75k,Excellent,Northeast,Mass Market,2.3,2024-03-13
1637,44,75k-125k,Good,Midwest,Mass Market,5.9,2020-08-07
1638,33,125k-200k,Good,Northeast,Mass Market,6.9,2019-08-07
1639,37,125k-200k,Poor,Midwest,Mass Market,5.1,2021-05-26
1640,21,75k-125k,Good,Northeast,Mass Market,8.0,2018-07-01
1641,27,40k-75k,Fair,West,Mass Market,20.0,2006-07-01
1642,55,<40k,Poor,Northeast,Mass Market,19.0,2007-07-02
1643,52,75k-125k,Poor,Northeast,Mass Market,0.8,2025-09-12
1644,53,125k-200k,Fair,South,Affluent,2.4,2024-02-06
1645,50,75k-125k,Excellent,Northeast,Affluent,3.5,2022-12-31
1646,42,125k-200k,Fair,Northeast,Mass Market,15.9,2010-08-07
1647,43,125k-200k,Good,Midwest,Mass Market,0.3,2026-03-14
1648,56,75k-125k,Good,Midwest,Mass Market,1.2,2025-04-19
1649,41,75k-125k,Excellent,Northeast,Mass Market,7.2,2019-04-20
1650,46,200k+,Good,West,Private Banking,1.0,2025-07-01
1651,42,75k-125k,Good,West,Affluent,7.3,2019-03-14
1652,53,75k-125k,Poor,Northeast,Mass Market,1.5,2024-12-31
1653,43,200k+,Fair,South,Mass Market,0.8,2025-09-12
1654,39,200k+,Poor,Northeast,Mass Market,1.2,2025-04-19
1655,54,40k-75k,Excellent,Midwest,Mass Market,0.9,2025-08-07
1656,65,125k-200k,Good,Midwest,Affluent,1.1,2025-05-26
1657,73,125k-200k,Fair,West,Mass Market,3.7,2022-10-19
1658,45,125k-200k,Good,Northeast,Affluent,3.8,2022-09-13
1659,56,75k-125k,Good,Midwest,Affluent,9.8,2016-09-12
1660,81,75k-125k,Good,Northeast,Mass Market,1.8,2024-09-12
1661,61,200k+,Fair,Northeast,Affluent,9.0,2017-07-01
1662,21,<40k,Fair,Midwest,Mass Market,0.5,2025-12-31
1663,57,40k-75k,Fair,Northeast,Affluent,0.3,2026-03-14
1664,56,<40k,Poor,West,Mass Market,10.7,2015-10-19
1665,51,40k-75k,Good,Northeast,Mass Market,3.7,2022-10-19
1666,34,40k-75k,Good,Midwest,Mass Market,21.9,2004-08-07
1667,54,125k-200k,Good,Northeast,Affluent,2.1,2024-05-25
1668,33,75k-125k,Excellent,South,Mass Market,4.3,2022-03-14
1669,41,40k-75k,Good,Northeast,Mass Market,1.3,2025-03-14
1670,28,<40k,Fair,Midwest,Mass Market,0.2,2026-04-19
1671,37,75k-125k,Good,South,Mass Market,14.5,2011-12-31
1672,21,200k+,Fair,Northeast,Private Banking,4.2,2022-04-19
1673,49,200k+,Fair,Midwest,Mass Market,0.2,2026-04-19
1674,66,40k-75k,Excellent,South,Mass Market,10.6,2015-11-25
1675,57,40k-75k,Fair,Midwest,Mass Market,5.4,2021-02-05
1676,40,75k-125k,Fair,Midwest,Mass Market,3.4,2023-02-06
1677,50,75k-125k,Good,Northeast,Affluent,1.9,2024-08-07
1678,21,<40k,Fair,West,Mass Market,13.0,2013-07-01
1679,68,125k-200k,Excellent,Midwest,Mass Market,6.9,2019-08-07
1680,21,75k-125k,Good,Midwest,Affluent,7.3,2019-03-14
1681,51,200k+,Fair,West,Affluent,8.0,2018-07-01
1682,55,75k-125k,Excellent,South,Mass Market,16.2,2010-04-19
1683,46,75k-125k,Good,Midwest,Mass Market,4.1,2022-05-26
1684,45,200k+,Good,South,Mass Market,4.3,2022-03-14
1685,40,40k-75k,Poor,West,Mass Market,6.0,2020-07-01
1686,42,200k+,Poor,West,Mass Market,5.2,2021-04-19
1687,39,200k+,Good,Northeast,Affluent,3.5,2022-12-31
1688,44,200k+,Excellent,Midwest,Private Banking,1.8,2024-09-12
1689,51,75k-125k,Good,South,Mass Market,1.5,2024-12-31
1690,43,75k-125k,Fair,South,Mass Market,5.1,2021-05-26
1691,39,125k-200k,Good,West,Affluent,4.1,2022-05-26
1692,21,<40k,Good,Northeast,Mass Market,3.5,2022-12-31
1693,49,200k+,Excellent,West,Private Banking,4.7,2021-10-19
1694,54,40k-75k,Fair,South,Mass Market,7.4,2019-02-06
1695,63,<40k,Fair,Northeast,Mass Market,5.9,2020-08-07
1696,36,75k-125k,Good,Midwest,Affluent,1.4,2025-02-05
1697,47,<40k,Fair,Northeast,Mass Market,7.3,2019-03-14
1698,43,75k-125k,Fair,West,Mass Market,1.1,2025-05-26
1699,42,<40k,Excellent,Midwest,Affluent,0.3,2026-03-14
1700,38,<40k,Fair,West,Mass Market,4.3,2022-03-14
1701,31,125k-200k,Good,Midwest,Mass Market,2.3,2024-03-13
1702,69,125k-200k,Fair,Northeast,Mass Market,1.8,2024-09-12
1703,39,40k-75k,Good,South,Mass Market,10.8,2015-09-13
1704,40,125k-200k,Excellent,South,Mass Market,4.5,2021-12-31
1705,54,40k-75k,Good,Northeast,Mass Market,4.2,2022-04-19
1706,30,75k-125k,Poor,Northeast,Mass Market,1.8,2024-09-12
1707,41,125k-200k,Good,West,Affluent,0.5,2025-12-31
1708,52,40k-75k,Fair,Midwest,Mass Market,2.3,2024-03-13
1709,40,75k-125k,Poor,West,Mass Market,0.2,2026-04-19
1710,39,125k-200k,Good,South,Affluent,0.7,2025-10-19
1711,21,40k-75k,Good,West,Mass Market,1.3,2025-03-14
1712,30,75k-125k,Poor,Northeast,Mass Market,3.3,2023-03-14
1713,56,125k-200k,Poor,Midwest,Mass Market,7.2,2019-04-20
1714,49,75k-125k,Good,South,Mass Market,10.3,2016-03-13
1715,65,125k-200k,Poor,Midwest,Mass Market,10.5,2015-12-31
1716,55,40k-75k,Excellent,Midwest,Mass Market,4.8,2021-09-12
1717,63,40k-75k,Poor,South,Mass Market,3.0,2023-07-02
1718,49,125k-200k,Fair,West,Mass Market,16.0,2010-07-01
1719,41,200k+,Excellent,Midwest,Private Banking,28.0,1998-07-01
1720,40,75k-125k,Excellent,Midwest,Affluent,1.1,2025-05-26
1721,51,40k-75k,Good,South,Mass Market,8.4,2018-02-05
1722,45,125k-200k,Good,South,Affluent,7.4,2019-02-06
1723,39,40k-75k,Excellent,South,Mass Market,11.8,2014-09-13
1724,42,75k-125k,Fair,West,Mass Market,7.1,2019-05-26
1725,44,40k-75k,Fair,West,Mass Market,10.3,2016-03-13
1726,50,200k+,Good,Northeast,Mass Market,2.2,2024-04-19
1727,32,125k-200k,Good,Midwest,Mass Market,3.5,2022-12-31
1728,53,<40k,Fair,South,Mass Market,0.9,2025-08-07
1729,21,125k-200k,Good,Midwest,Mass Market,4.9,2021-08-07
1730,41,75k-125k,Excellent,Midwest,Mass Market,11.9,2014-08-07
1731,61,40k-75k,Good,Midwest,Mass Market,0.2,2026-04-19
1732,46,75k-125k,Excellent,Northeast,Mass Market,6.1,2020-05-25
1733,39,200k+,Fair,Northeast,Mass Market,11.9,2014-08-07
1734,21,200k+,Good,Midwest,Mass Market,0.2,2026-04-19
1735,39,40k-75k,Excellent,Midwest,Mass Market,3.2,2023-04-20
1736,32,75k-125k,Good,West,Mass Market,8.8,2017-09-12
1737,49,75k-125k,Good,Midwest,Mass Market,3.4,2023-02-06
1738,54,40k-75k,Fair,West,Mass Market,0.4,2026-02-05
1739,61,<40k,Good,South,Affluent,2.2,2024-04-19
1740,49,40k-75k,Good,Northeast,Mass Market,15.7,2010-10-19
1741,56,<40k,Poor,West,Mass Market,3.4,2023-02-06
1742,78,75k-125k,Fair,West,Affluent,1.4,2025-02-05
1743,53,75k-125k,Excellent,South,Mass Market,3.4,2023-02-06
1744,42,200k+,Fair,Midwest,Mass Market,14.7,2011-10-19
1745,21,40k-75k,Good,Northeast,Mass Market,1.2,2025-04-19
1746,41,<40k,Good,West,Mass Market,0.3,2026-03-14
1747,38,75k-125k,Good,South,Mass Market,11.8,2014-09-13
1748,49,40k-75k,Good,Northeast,Mass Market,2.7,2023-10-19
1749,48,125k-200k,Good,Midwest,Mass Market,1.4,2025-02-05
1750,43,75k-125k,Poor,Midwest,Mass Market,6.7,2019-10-19
1751,21,125k-200k,Excellent,West,Mass Market,8.2,2018-04-19
1752,32,75k-125k,Fair,Midwest,Mass Market,13.7,2012-10-19
1753,66,40k-75k,Excellent,South,Mass Market,0.4,2026-02-05
1754,41,75k-125k,Good,Midwest,Affluent,1.2,2025-04-19
1755,21,<40k,Good,South,Mass Market,11.2,2015-04-20
1756,43,75k-125k,Excellent,South,Mass Market,0.7,2025-10-19
1757,22,125k-200k,Fair,Midwest,Mass Market,5.0,2021-07-01
1758,47,125k-200k,Good,Midwest,Mass Market,1.6,2024-11-24
1759,37,200k+,Poor,Northeast,Private Banking,2.3,2024-03-13
1760,44,75k-125k,Excellent,Northeast,Mass Market,1.3,2025-03-14
1761,68,200k+,Good,West,Private Banking,2.0,2024-07-01
1762,25,200k+,Good,South,Affluent,15.0,2011-07-02
1763,40,75k-125k,Poor,Midwest,Mass Market,2.1,2024-05-25
1764,38,<40k,Good,West,Mass Market,1.4,2025-02-05
1765,67,75k-125k,Good,Northeast,Mass Market,4.6,2021-11-24
1766,32,75k-125k,Excellent,Northeast,Mass Market,7.1,2019-05-26
1767,60,40k-75k,Good,Midwest,Mass Market,0.4,2026-02-05
1768,56,75k-125k,Fair,South,Mass Market,9.8,2016-09-12
1769,40,200k+,Good,Midwest,Private Banking,3.7,2022-10-19
1770,54,40k-75k,Good,South,Mass Market,3.7,2022-10-19
1771,35,40k-75k,Poor,West,Affluent,5.3,2021-03-14
1772,52,125k-200k,Fair,West,Affluent,0.2,2026-04-19
1773,59,200k+,Fair,Midwest,Mass Market,2.1,2024-05-25
1774,41,75k-125k,Good,South,Mass Market,5.0,2021-07-01
1775,34,125k-200k,Good,West,Affluent,4.1,2022-05-26
1776,64,<40k,Good,Midwest,Mass Market,8.1,2018-05-26
1777,37,40k-75k,Poor,Midwest,Mass Market,11.0,2015-07-02
1778,37,125k-200k,Fair,West,Mass Market,0.5,2025-12-31
1779,38,40k-75k,Good,Midwest,Affluent,8.0,2018-07-01
1780,28,200k+,Excellent,Midwest,Affluent,2.2,2024-04-19
1781,43,75k-125k,Good,Midwest,Mass Market,4.7,2021-10-19
1782,47,125k-200k,Good,West,Affluent,2.5,2023-12-31
1783,36,75k-125k,Fair,South,Mass Market,2.5,2023-12-31
1784,45,<40k,Excellent,Northeast,Mass Market,4.1,2022-05-26
1785,50,200k+,Good,South,Private Banking,6.1,2020-05-25
1786,23,40k-75k,Fair,West,Mass Market,3.8,2022-09-13
1787,39,40k-75k,Good,South,Mass Market,5.6,2020-11-24
1788,45,75k-125k,Good,Midwest,Mass Market,0.6,2025-11-24
1789,21,40k-75k,Good,West,Mass Market,10.0,2016-07-01
1790,29,40k-75k,Poor,South,Mass Market,1.6,2024-11-24
1791,52,125k-200k,Fair,Northeast,Affluent,6.2,2020-04-19
1792,21,125k-200k,Good,West,Mass Market,6.3,2020-03-13
1793,52,125k-200k,Good,Midwest,Affluent,2.1,2024-05-25
1794,41,125k-200k,Good,West,Affluent,0.4,2026-02-05
1795,33,40k-75k,Excellent,Midwest,Mass Market,8.6,2017-11-24
1796,47,75k-125k,Fair,Northeast,Mass Market,15.8,2010-09-13
1797,57,75k-125k,Good,West,Mass Market,4.2,2022-04-19
1798,42,<40k,Fair,Northeast,Mass Market,3.6,2022-11-25
1799,48,40k-75k,Fair,Midwest,Mass Market,0.3,2026-03-14
1800,47,200k+,Good,West,Private Banking,15.7,2010-10-19
1801,66,75k-125k,Good,Midwest,Mass Market,2.7,2023-10-19
1802,44,125k-200k,Good,Midwest,Mass Market,28.0,1998-07-01
1803,39,75k-125k,Excellent,Midwest,Mass Market,11.8,2014-09-13
1804,35,75k-125k,Fair,West,Mass Market,1.3,2025-03-14
1805,58,75k-125k,Good,South,Mass Market,5.4,2021-02-05
1806,23,125k-200k,Fair,West,Affluent,12.1,2014-05-26
1807,57,125k-200k,Fair,Northeast,Mass Market,11.8,2014-09-13
1808,52,40k-75k,Good,Northeast,Mass Market,5.7,2020-10-19
1809,38,125k-200k,Good,South,Affluent,3.2,2023-04-20
1810,62,<40k,Excellent,Midwest,Mass Market,9.0,2017-07-01
1811,47,75k-125k,Fair,West,Mass Market,7.3,2019-03-14
1812,57,200k+,Good,West,Mass Market,0.7,2025-10-19
1813,51,125k-200k,Excellent,Northeast,Affluent,0.3,2026-03-14
1814,36,75k-125k,Fair,Midwest,Mass Market,6.7,2019-10-19
1815,34,75k-125k,Good,Northeast,Mass Market,0.2,2026-04-19
1816,28,40k-75k,Fair,South,Mass Market,0.6,2025-11-24
1817,45,75k-125k,Fair,West,Mass Market,6.2,2020-04-19
1818,45,75k-125k,Good,South,Mass Market,3.1,2023-05-26
1819,61,<40k,Poor,West,Mass Market,0.8,2025-09-12
1820,60,125k-200k,Excellent,South,Affluent,17.0,2009-07-01
1821,42,40k-75k,Excellent,Northeast,Mass Market,4.2,2022-04-19
1822,55,125k-200k,Excellent,South,Affluent,12.8,2013-09-12
1823,40,75k-125k,Good,South,Mass Market,7.4,2019-02-06
1824,27,75k-125k,Poor,Midwest,Mass Market,3.7,2022-10-19
1825,42,75k-125k,Excellent,Northeast,Mass Market,3.1,2023-05-26
1826,46,200k+,Poor,Midwest,Affluent,13.7,2012-10-19
1827,82,<40k,Good,South,Mass Market,3.6,2022-11-25
1828,62,200k+,Excellent,Midwest,Mass Market,3.6,2022-11-25
1829,47,40k-75k,Good,South,Mass Market,1.1,2025-05-26
1830,21,75k-125k,Good,Midwest,Mass Market,0.4,2026-02-05
1831,62,75k-125k,Excellent,Midwest,Mass Market,0.5,2025-12-31
1832,27,75k-125k,Excellent,South,Mass Market,4.8,2021-09-12
1833,38,75k-125k,Poor,West,Affluent,13.6,2012-11-24
1834,53,40k-75k,Good,Midwest,Mass Market,11.6,2014-11-25
1835,56,40k-75k,Excellent,West,Mass Market,2.3,2024-03-13
1836,36,125k-200k,Excellent,Northeast,Affluent,9.7,2016-10-19
1837,36,125k-200k,Excellent,Midwest,Mass Market,6.2,2020-04-19
1838,56,200k+,Fair,Midwest,Mass Market,16.7,2009-10-19
1839,56,75k-125k,Good,West,Affluent,3.7,2022-10-19
1840,43,200k+,Good,West,Mass Market,5.4,2021-02-05
1841,51,125k-200k,Good,West,Mass Market,15.6,2010-11-25
1842,54,75k-125k,Fair,Midwest,Mass Market,1.3,2025-03-14
1843,38,<40k,Fair,Midwest,Mass Market,1.4,2025-02-05
1844,21,75k-125k,Poor,South,Mass Market,10.6,2015-11-25
1845,45,125k-200k,Good,South,Mass Market,11.6,2014-11-25
1846,52,200k+,Good,Midwest,Affluent,0.9,2025-08-07
1847,39,200k+,Excellent,South,Private Banking,1.7,2024-10-19
1848,31,125k-200k,Excellent,South,Affluent,4.8,2021-09-12
1849,26,200k+,Good,West,Mass Market,14.9,2011-08-07
1850,48,75k-125k,Good,West,Mass Market,12.9,2013-08-07
1851,37,200k+,Excellent,Midwest,Affluent,3.6,2022-11-25
1852,62,40k-75k,Good,South,Mass Market,13.6,2012-11-24
1853,39,125k-200k,Fair,Northeast,Affluent,1.0,2025-07-01
1854,68,40k-75k,Fair,Midwest,Mass Market,11.0,2015-07-02
1855,58,200k+,Good,Midwest,Mass Market,2.4,2024-02-06
1856,27,40k-75k,Good,Northeast,Mass Market,2.1,2024-05-25
1857,47,40k-75k,Excellent,West,Mass Market,10.5,2015-12-31
1858,32,40k-75k,Excellent,West,Mass Market,7.8,2018-09-13
1859,69,75k-125k,Good,West,Mass Market,14.9,2011-08-07
1860,32,125k-200k,Good,South,Mass Market,7.0,2019-07-02
1861,21,40k-75k,Good,Midwest,Mass Market,7.9,2018-08-07
1862,38,200k+,Poor,Northeast,Affluent,1.4,2025-02-05
1863,29,40k-75k,Good,Northeast,Mass Market,21.4,2005-02-05
1864,75,75k-125k,Good,West,Mass Market,1.4,2025-02-05
1865,45,40k-75k,Good,West,Mass Market,7.5,2018-12-31
1866,45,75k-125k,Good,Midwest,Mass Market,14.1,2012-05-25
1867,53,40k-75k,Excellent,Northeast,Mass Market,15.0,2011-07-02
1868,21,200k+,Good,Northeast,Affluent,18.6,2007-11-25
1869,37,75k-125k,Excellent,Midwest,Affluent,3.7,2022-10-19
1870,37,<40k,Fair,South,Mass Market,3.2,2023-04-20
1871,42,40k-75k,Good,South,Mass Market,0.8,2025-09-12
1872,40,40k-75k,Poor,West,Mass Market,14.0,2012-07-01
1873,33,200k+,Fair,South,Mass Market,0.4,2026-02-05
1874,41,125k-200k,Poor,West,Mass Market,10.4,2016-02-06
1875,51,75k-125k,Good,Midwest,Mass Market,6.1,2020-05-25
1876,56,40k-75k,Good,South,Mass Market,5.7,2020-10-19
1877,67,40k-75k,Good,Northeast,Mass Market,0.6,2025-11-24
1878,61,<40k,Fair,West,Mass Market,4.2,2022-04-19
1879,45,<40k,Good,Midwest,Mass Market,2.9,2023-08-07
1880,21,75k-125k,Poor,Northeast,Mass Market,0.8,2025-09-12
1881,56,75k-125k,Poor,West,Mass Market,4.7,2021-10-19
1882,40,<40k,Good,West,Mass Market,0.9,2025-08-07
1883,44,75k-125k,Poor,West,Mass Market,4.3,2022-03-14
1884,26,<40k,Good,West,Mass Market,3.1,2023-05-26
1885,30,75k-125k,Fair,Northeast,Mass Market,8.9,2017-08-07
1886,65,200k+,Poor,Northeast,Private Banking,1.1,2025-05-26
1887,42,200k+,Excellent,Northeast,Affluent,2.4,2024-02-06
1888,43,75k-125k,Good,Midwest,Mass Market,0.8,2025-09-12
1889,51,75k-125k,Good,Northeast,Affluent,1.2,2025-04-19
1890,45,40k-75k,Good,Midwest,Mass Market,14.5,2011-12-31
1891,32,<40k,Fair,Midwest,Mass Market,5.1,2021-05-26
1892,56,<40k,Fair,Northeast,Mass Market,1.6,2024-11-24
1893,44,40k-75k,Fair,West,Mass Market,8.3,2018-03-14
1894,32,40k-75k,Good,Northeast,Mass Market,2.4,2024-02-06
1895,63,125k-200k,Good,South,Private Banking,7.8,2018-09-13
1896,62,75k-125k,Excellent,South,Mass Market,9.5,2016-12-31
1897,30,125k-200k,Good,Northeast,Mass Market,5.0,2021-07-01
1898,43,40k-75k,Fair,West,Mass Market,0.2,2026-04-19
1899,36,<40k,Good,West,Mass Market,1.6,2024-11-24
1900,53,40k-75k,Poor,Northeast,Mass Market,1.0,2025-07-01
1901,82,40k-75k,Good,Northeast,Mass Market,2.5,2023-12-31
1902,71,200k+,Excellent,South,Mass Market,9.8,2016-09-12
1903,64,40k-75k,Good,South,Mass Market,0.3,2026-03-14
1904,58,40k-75k,Fair,Midwest,Mass Market,1.8,2024-09-12
1905,47,<40k,Good,South,Mass Market,12.6,2013-11-24
1906,43,125k-200k,Good,Midwest,Private Banking,14.4,2012-02-06
1907,59,125k-200k,Excellent,West,Mass Market,1.2,2025-04-19
1908,51,200k+,Fair,Midwest,Affluent,3.2,2023-04-20
1909,60,<40k,Excellent,Midwest,Mass Market,4.7,2021-10-19
1910,47,75k-125k,Poor,West,Mass Market,3.0,2023-07-02
1911,32,75k-125k,Good,Midwest,Mass Market,2.5,2023-12-31
1912,32,40k-75k,Fair,Midwest,Mass Market,0.6,2025-11-24
1913,24,125k-200k,Good,South,Mass Market,5.2,2021-04-19
1914,49,75k-125k,Excellent,South,Affluent,1.9,2024-08-07
1915,37,40k-75k,Good,Midwest,Mass Market,9.2,2017-04-19
1916,32,75k-125k,Fair,South,Mass Market,14.7,2011-10-19
1917,45,200k+,Good,West,Affluent,7.2,2019-04-20
1918,82,75k-125k,Good,South,Mass Market,1.0,2025-07-01
1919,44,125k-200k,Excellent,Northeast,Affluent,0.8,2025-09-12
1920,24,75k-125k,Good,West,Mass Market,2.9,2023-08-07
1921,32,40k-75k,Good,Midwest,Affluent,4.6,2021-11-24
1922,36,200k+,Good,West,Mass Market,10.3,2016-03-13
1923,29,<40k,Poor,Northeast,Mass Market,2.3,2024-03-13
1924,38,40k-75k,Good,West,Mass Market,9.7,2016-10-19
1925,30,200k+,Good,Midwest,Affluent,11.5,2014-12-31
1926,53,<40k,Poor,Midwest,Mass Market,0.4,2026-02-05
1927,40,75k-125k,Excellent,Midwest,Mass Market,19.5,2006-12-31
1928,34,200k+,Good,South,Mass Market,4.5,2021-12-31
1929,48,40k-75k,Fair,West,Affluent,0.5,2025-12-31
1930,45,75k-125k,Fair,Northeast,Mass Market,5.6,2020-11-24
1931,21,40k-75k,Good,Midwest,Mass Market,9.4,2017-02-05
1932,50,200k+,Excellent,Midwest,Mass Market,1.4,2025-02-05
1933,44,200k+,Fair,South,Mass Market,7.5,2018-12-31
1934,48,125k-200k,Good,Midwest,Mass Market,0.2,2026-04-19
1935,59,75k-125k,Excellent,West,Mass Market,0.6,2025-11-24
1936,49,75k-125k,Good,West,Mass Market,0.2,2026-04-19
1937,54,125k-200k,Fair,West,Mass Market,5.3,2021-03-14
1938,62,75k-125k,Good,West,Mass Market,0.9,2025-08-07
1939,40,<40k,Fair,Northeast,Mass Market,8.8,2017-09-12
1940,57,40k-75k,Poor,West,Mass Market,4.3,2022-03-14
1941,35,125k-200k,Excellent,Midwest,Private Banking,8.4,2018-02-05
1942,58,75k-125k,Good,Northeast,Mass Market,0.9,2025-08-07
1943,39,75k-125k,Excellent,West,Affluent,0.8,2025-09-12
1944,35,40k-75k,Good,Northeast,Mass Market,1.7,2024-10-19
1945,23,40k-75k,Excellent,West,Mass Market,6.3,2020-03-13
1946,67,75k-125k,Good,Northeast,Mass Market,14.0,2012-07-01
1947,45,75k-125k,Fair,West,Mass Market,1.7,2024-10-19
1948,31,125k-200k,Excellent,Northeast,Affluent,0.6,2025-11-24
1949,43,75k-125k,Poor,Northeast,Mass Market,0.7,2025-10-19
1950,41,75k-125k,Good,Northeast,Affluent,6.1,2020-05-25
1951,52,75k-125k,Fair,Midwest,Affluent,8.1,2018-05-26
1952,29,125k-200k,Fair,Northeast,Private Banking,2.8,2023-09-13
1953,42,75k-125k,Good,Northeast,Mass Market,11.2,2015-04-20
1954,21,125k-200k,Excellent,West,Private Banking,4.4,2022-02-05
1955,32,40k-75k,Fair,South,Mass Market,12.6,2013-11-24
1956,59,40k-75k,Good,South,Mass Market,7.3,2019-03-14
1957,25,40k-75k,Fair,Northeast,Mass Market,28.0,1998-07-01
1958,37,125k-200k,Good,Midwest,Mass Market,17.0,2009-07-01
1959,42,125k-200k,Good,Midwest,Mass Market,5.5,2020-12-31
1960,57,40k-75k,Fair,Northeast,Mass Market,3.1,2023-05-26
1961,32,125k-200k,Good,Midwest,Mass Market,7.9,2018-08-07
1962,64,40k-75k,Fair,West,Mass Market,4.4,2022-02-05
1963,32,125k-200k,Good,Midwest,Affluent,6.9,2019-08-07
1964,58,40k-75k,Fair,West,Affluent,2.2,2024-04-19
1965,54,75k-125k,Good,Northeast,Mass Market,0.6,2025-11-24
1966,27,125k-200k,Poor,South,Mass Market,13.4,2013-02-05
1967,36,75k-125k,Good,South,Mass Market,3.0,2023-07-02
1968,35,75k-125k,Poor,South,Mass Market,3.1,2023-05-26
1969,59,200k+,Fair,South,Mass Market,5.9,2020-08-07
1970,27,125k-200k,Excellent,Northeast,Affluent,1.8,2024-09-12
1971,66,40k-75k,Good,Northeast,Mass Market,1.0,2025-07-01
1972,47,125k-200k,Fair,West,Mass Market,4.8,2021-09-12
1973,48,75k-125k,Good,Midwest,Mass Market,9.4,2017-02-05
1974,56,75k-125k,Fair,West,Mass Market,0.6,2025-11-24
1975,37,75k-125k,Fair,Northeast,Mass Market,1.1,2025-05-26
1976,43,40k-75k,Fair,West,Mass Market,8.4,2018-02-05
1977,48,40k-75k,Fair,South,Mass Market,0.2,2026-04-19
1978,61,125k-200k,Poor,Midwest,Affluent,5.2,2021-04-19
1979,32,40k-75k,Good,Midwest,Mass Market,15.2,2011-04-20
1980,54,75k-125k,Good,South,Mass Market,5.9,2020-08-07
1981,48,125k-200k,Fair,West,Mass Market,3.8,2022-09-13
1982,51,75k-125k,Good,Midwest,Mass Market,21.8,2004-09-12
1983,33,75k-125k,Fair,West,Mass Market,10.6,2015-11-25
1984,48,75k-125k,Good,West,Private Banking,1.3,2025-03-14
1985,62,75k-125k,Excellent,Northeast,Mass Market,5.7,2020-10-19
1986,58,<40k,Good,South,Mass Market,1.8,2024-09-12
1987,60,40k-75k,Fair,South,Mass Market,7.5,2018-12-31
1988,46,125k-200k,Excellent,West,Mass Market,0.2,2026-04-19
1989,31,200k+,Good,Midwest,Affluent,5.6,2020-11-24
1990,44,40k-75k,Poor,South,Mass Market,1.8,2024-09-12
1991,52,125k-200k,Good,Midwest,Affluent,8.4,2018-02-05
1992,59,125k-200k,Excellent,West,Private Banking,9.9,2016-08-07
